Unnamed: 0,Site_name,Project_name,Workbook_name,Dashboard_name,Sheet_name,Datasource_name,Database_name,Database_connection,Number of columns,Column_name,Table_name,Description
385,890Portal,Default,dummy_new,Glossary,Sheet 49,Sheet1 (Glossary_Dummy) (2),,,0,,,"Unfortunately, without any information about the data contained in the sheet, it is not possible to provide a summary. The metadata only provides information about the dashboard, workbook, project, site name, sheet name, datasource, database, and column and table names, but does not give any indication of the actual data being used."
386,890Portal,Default,Peakon FS,Dashboard 1,Autonomy,FS Comments (Comments ACIS  FS with Attrition),Comments ACIS  FS with Attrition.xlsx,excel-direct,3,"Sentiment,Date,Driver","'FS Comments$','FS Comments$','FS Comments$'","The sheet named ""Autonomy"" in the Dashboard 1 of the Peakon FS workbook in the Default project of the 890Portal site contains data from the ""FS Comments (Comments ACIS FS with Attrition)"" datasource. The datasource is connected to an Excel file named ""Comments ACIS FS with Attrition.xlsx"" using the ""excel-direct"" connection. The sheet has 3 columns named ""Sentiment"", ""Date"", and ""Driver"" and the table name for all three columns is ""FS Comments$"". Without further information on the data, it is not possible to provide a summary of the sheet."
387,890Portal,Default,Peakon FS,Dashboard 1,Opinion,FS Comments (Comments ACIS  FS with Attrition),Comments ACIS  FS with Attrition.xlsx,excel-direct,3,"Sentiment,Date,Driver","'FS Comments$','FS Comments$','FS Comments$'","The sheet named ""Opinion"" in the ""Peakon FS"" workbook of the ""Default"" project in the ""890Portal"" site is using data from the ""FS Comments"" datasource, which is connected to the ""Comments ACIS FS with Attrition.xlsx"" database using the ""excel-direct"" connection. The sheet contains 3 columns named ""Sentiment"", ""Date"", and ""Driver"", and is using data from 3 tables named ""FS Comments$"", ""FS Comments$"", and ""FS Comments$"". Without further information about the data in these columns and tables, it is not possible to provide a summary of the sheet's data."
388,890Portal,Default,Peakon FS,Dashboard 1,Engagement,FS Comments (Comments ACIS  FS with Attrition),Comments ACIS  FS with Attrition.xlsx,excel-direct,3,"Sentiment,Date,Driver","'FS Comments$','FS Comments$','FS Comments$'","The sheet named ""Engagement"" in the ""Peakon FS"" workbook of the ""Default"" project on the ""890Portal"" site contains data from the ""FS Comments (Comments ACIS FS with Attrition)"" datasource. The data is sourced from the ""Comments ACIS FS with Attrition.xlsx"" database using the ""excel-direct"" connection. The sheet has 3 columns named ""Sentiment"", ""Date"", and ""Driver"", and the data is sourced from 3 tables named 'FS Comments$', 'FS Comments$', and 'FS Comments$'. Without further information, it is not possible to provide a summary of the data in the sheet."
389,890Portal,Default,Peakon FS,Dashboard 1,Growth,FS Comments (Comments ACIS  FS with Attrition),Comments ACIS  FS with Attrition.xlsx,excel-direct,3,"Sentiment,Date,Driver","'FS Comments$','FS Comments$','FS Comments$'","The sheet named ""Growth"" in the Dashboard 1 of the Peakon FS workbook in the Default project of the 890Portal site contains data from the ""FS Comments (Comments ACIS FS with Attrition)"" datasource. The data is sourced from the ""Comments ACIS FS with Attrition.xlsx"" database using the ""excel-direct"" connection. The sheet has 3 columns named Sentiment, Date, and Driver, and the table name for all three columns is ""FS Comments$"". Without further information, it is difficult to provide a summary of the data in the sheet."
390,890Portal,Default,Peakon FS,Dashboard 1,Recognition,FS Comments (Comments ACIS  FS with Attrition),Comments ACIS  FS with Attrition.xlsx,excel-direct,3,"Sentiment,Date,Driver","'FS Comments$','FS Comments$','FS Comments$'","The sheet named ""Recognition"" on the Dashboard 1 in the Peakon FS workbook in the Default project on the 890Portal site is connected to a datasource called ""FS Comments (Comments ACIS FS with Attrition)"" which is an Excel file named ""Comments ACIS FS with Attrition.xlsx"". The connection to the database is through the ""excel-direct"" connection. The sheet has 3 columns named ""Sentiment"", ""Date"", and ""Driver"" and these columns are sourced from tables named 'FS Comments$', 'FS Comments$', and 'FS Comments$'. Without further information, it is difficult to provide a summary of the data in the sheet."
391,890Portal,Default,Peakon FS,Dashboard 2,Top Promoters,FS Comments (Comments ACIS  FS with Attrition),Comments ACIS  FS with Attrition.xlsx,excel-direct,6,"Sentiment,Score,Month,Date,Driver,Question","'FS Comments$','FS Comments$','FS Comments$','FS Comments$','FS Comments$','FS Comments$'","The sheet named ""Top Promoters"" is a part of the ""Peakon FS"" workbook and is displayed on the ""Dashboard 2"" in the ""Default"" project of the ""890Portal"" site. The data for this sheet is sourced from the ""FS Comments (Comments ACIS FS with Attrition)"" datasource, which is connected to the ""Comments ACIS FS with Attrition.xlsx"" database using the ""excel-direct"" connection. The sheet contains 6 columns, namely Sentiment, Score, Month, Date, Driver, and Question, and each column belongs to the table named ""FS Comments$"" in the database. The sheet likely displays information about the top promoters of a particular product or service, based on the sentiment, score, and other factors."
392,890Portal,Default,Peakon FS,Dashboard 2,Summary,FS Comments (Comments ACIS  FS with Attrition),Comments ACIS  FS with Attrition.xlsx,excel-direct,6,"Sentiment,Score,Month,Date,Driver,Question","'FS Comments$','FS Comments$','FS Comments$','FS Comments$','FS Comments$','FS Comments$'","The sheet named ""Summary"" in the Dashboard 2 of the Peakon FS workbook provides a summary of data from the ""FS Comments (Comments ACIS FS with Attrition)"" datasource. The data is stored in an Excel file named ""Comments ACIS FS with Attrition.xlsx"" and is connected to Tableau using the ""excel-direct"" database connection. The sheet contains six columns named ""Sentiment"", ""Score"", ""Month"", ""Date"", ""Driver"", and ""Question"". The data is organized into tables named ""FS Comments$"" for each column. The sheet provides a summary of the sentiment, score, month, date, driver, and question related to the FS comments."
393,890Portal,Default,Peakon FS,Dashboard 2,Chart,FS Comments (Comments ACIS  FS with Attrition),Comments ACIS  FS with Attrition.xlsx,excel-direct,6,"Sentiment,Score,Month,Date,Driver,Question","'FS Comments$','FS Comments$','FS Comments$','FS Comments$','FS Comments$','FS Comments$'","The sheet named ""Chart"" in the dashboard ""Dashboard 2"" is based on a datasource named ""FS Comments (Comments ACIS FS with Attrition)"" which is connected to an Excel database named ""Comments ACIS FS with Attrition.xlsx"" through a direct Excel connection. The sheet has 6 columns named ""Sentiment"", ""Score"", ""Month"", ""Date"", ""Driver"", and ""Question"". The table name for each column is ""FS Comments$"" and the column count is 6. Without further information, it is difficult to provide a summary of the data in the sheet."
394,890Portal,Default,Peakon FS,Dashboard 2,Data View,FS Comments (Comments ACIS  FS with Attrition),Comments ACIS  FS with Attrition.xlsx,excel-direct,6,"Sentiment,Score,Month,Date,Driver,Question","'FS Comments$','FS Comments$','FS Comments$','FS Comments$','FS Comments$','FS Comments$'","The sheet named ""Data View"" in the ""Peakon FS"" workbook contains data from the ""FS Comments (Comments ACIS FS with Attrition)"" datasource. The data is stored in an Excel file named ""Comments ACIS FS with Attrition.xlsx"" and is accessed through a direct connection using the ""excel-direct"" database. The sheet has 6 columns named ""Sentiment"", ""Score"", ""Month"", ""Date"", ""Driver"", and ""Question"". The table name for all columns is ""FS Comments$"". The sheet likely contains data related to feedback or comments related to the FS (Financial Services) industry, with sentiment, score, month, date, driver, and question being key variables of interest."
395,890Portal,Default,Peakon FS,Dashboard 2,Score vs Quater,FS Comments (Comments ACIS  FS with Attrition),Comments ACIS  FS with Attrition.xlsx,excel-direct,4,"Sentiment,Score,Month,Date","'FS Comments$','FS Comments$','FS Comments$','FS Comments$'","The sheet named ""Score vs Quarter"" in the Peakon FS dashboard displays data related to sentiment, score, month, and date. The data is sourced from the ""FS Comments (Comments ACIS FS with Attrition)"" datasource, which is connected to the ""Comments ACIS FS with Attrition.xlsx"" database using the ""excel-direct"" connection. The sheet contains 4 columns with the names Sentiment, Score, Month, and Date. The table name for all the columns is ""FS Comments$"". Without further information, it is difficult to provide a more detailed summary of the sheet's data and purpose."
396,890Portal,Default,Peakon FS,Dashboard 2,Score vs Count,FS Comments (Comments ACIS  FS with Attrition),Comments ACIS  FS with Attrition.xlsx,excel-direct,3,"Sentiment,Score,Question","'FS Comments$','FS Comments$','FS Comments$'","The sheet named ""Score vs Count"" in the ""Peakon FS"" workbook within the ""Default"" project on the ""890Portal"" site displays data from the ""FS Comments"" datasource, which is connected to the ""Comments ACIS FS with Attrition.xlsx"" database through an ""excel-direct"" connection. The sheet contains three columns: ""Sentiment"", ""Score"", and ""Question"". The table name for all three columns is ""FS Comments$"". Without further information, it is unclear what the data in these columns represents."
397,890Portal,Default,Peakon FS,Dashboard 2,Top Detractor,FS Comments (Comments ACIS  FS with Attrition),Comments ACIS  FS with Attrition.xlsx,excel-direct,6,"Sentiment,Score,Month,Date,Driver,Question","'FS Comments$','FS Comments$','FS Comments$','FS Comments$','FS Comments$','FS Comments$'","The sheet named ""Top Detractor"" is a part of the ""Peakon FS"" workbook in the ""Default"" project of the ""890Portal"" site. The data source for this sheet is ""FS Comments (Comments ACIS FS with Attrition)"" which is connected to an Excel file named ""Comments ACIS FS with Attrition.xlsx"" through a direct connection. The sheet has 6 columns named Sentiment, Score, Month, Date, Driver, and Question. The table name for each column is 'FS Comments$'. The sheet likely displays data related to feedback or comments received from customers or employees regarding the FS (Financial Services) sector, with a focus on identifying top detractors."
398,890Portal,Default,ts_background_tasks_04.01,TS Background Tasks,Backgrounder Overview,TS Background Tasks,,,4,"Started At,Completed At,Job Name,Current Datetime","TS Background Tasks Query,TS Background Tasks Query,TS Background Tasks Query,TS Background Tasks Query","The sheet ""Backgrounder Overview"" in the workbook ""ts_background_tasks_04.01"" provides an overview of background tasks in the ""TS Background Tasks"" datasource. The sheet contains data on when tasks were started and completed, the name of the task, and the current datetime. The sheet is part of the ""Default"" project in the ""890Portal"" site. However, information about the database and db connection is not available."
399,890Portal,Default,ts_background_tasks_04.01,TS Background Tasks,Extract Refresh Detail,TS Background Tasks,workgroup,postgres,14,"Subscription Workbook Id,Notes,Started At,Finish Code,Item Id,Completed At,Item Repository Url,Job Name,Data Connection Id,url_namespace,Item Type,Item Name,Current Datetime,Item LUID","TS Background Tasks Query,TS Background Tasks Query,TS Background Tasks Query,TS Background Tasks Query,TS Background Tasks Query,TS Background Tasks Query,TS Background Tasks Query,TS Background Tasks Query,TS Background Tasks Query,sites,TS Background Tasks Query,TS Background Tasks Query,TS Background Tasks Query,TS Background Tasks Query","The sheet ""Extract Refresh Detail"" in the Tableau dashboard ""TS Background Tasks"" displays information related to background tasks for data extract refreshes. The data includes details such as the subscription workbook ID, notes, start and completion times, job name, data connection ID, item type, and item name. The data is sourced from the ""TS Background Tasks"" datasource, which is connected to a PostgreSQL database in the ""workgroup"" schema. The sheet contains 14 columns and the data is organized in a table with the same name as the datasource."
400,890Portal,Default,ts_background_tasks_04.01,TS Background Tasks,Extract Overview,TS Background Tasks,,,5,"Notes,Started At,Finish Code,Completed At,Job Name","TS Background Tasks Query,TS Background Tasks Query,TS Background Tasks Query,TS Background Tasks Query,TS Background Tasks Query","The sheet ""Extract Overview"" in the ""TS Background Tasks"" dashboard provides an overview of background tasks related to Tableau Server. The data includes information on the job name, start and completion times, finish codes, and any notes associated with the task. There are five columns in the dataset and the table name is ""TS Background Tasks Query"". The database and db connection information is not provided."
401,890Portal,Default,Recruitment Dashboard,Dashboard,Time to hire,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,11,"Position,BU,date_posted,Status,Region,job_level,time_to_hire,Gender,Country,Source,Department","'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$'","The sheet named ""Time to hire"" in the ""Recruitment Dashboard"" workbook provides data related to the recruitment process. The data includes information about the position, business unit, date posted, status, region, job level, time taken to hire, gender, country, source, and department. The data is sourced from the ""Recruitment Data"" datasource, which is an Excel file named ""Recruitment Data.xlsx"". The sheet contains 11 columns and the table name is ""Recruitment Data$"" for all columns except for ""Gender Details$"" which is a separate table. The dashboard is located in the ""Default"" project on the ""890Portal"" site."
402,890Portal,Default,Recruitment Dashboard,Dashboard,1Sankey Chart Recruiter to Status,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,17,"Position,Status,BU,JobId,date_posted,Status,Recruiter,Region,# of Reqs,job_level,Gender,VizSide,Country,# of Applicants,Source,VizId,Department","'Recrutiment Data$',Viz,'Recrutiment Data$',Viz,'Recrutiment Data$','Recrutiment Data$',Viz,'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$',Viz,'Recrutiment Data$','Recrutiment Data$','Gender Details$',Viz,'Recrutiment Data$'","The sheet named ""1Sankey Chart Recruiter to Status"" is a visualization of recruitment data that shows the flow of candidates from recruiters to various job statuses. The data includes information such as position, business unit, job ID, date posted, recruiter, region, number of requisitions, job level, gender, country, number of applicants, source, visualization ID, and department. The data is sourced from an Excel file named ""Recruitment Data"" and is connected using the ""excel-direct"" connection. The sheet contains 17 columns and the table name includes variations of ""Recruitment Data"" and ""Gender Details"". The sheet is part of a larger dashboard named ""Dashboard"" within the ""Recruitment Dashboard"" workbook located in the ""Default"" project on the ""890Portal"" site."
403,890Portal,Default,Recruitment Dashboard,Dashboard,Recruitment Type,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,12,"Position,BU,job_id,date_posted,Status,Region,job_level,Gender,Country,Source,Department,Recruitment Type","'Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$','Recrutiment Data$'","The sheet named ""Recruitment Type"" in the ""Recruitment Dashboard"" workbook provides data related to recruitment activities. The data is sourced from the ""Recruitment Data"" datasource, which is an Excel file named ""Recruitment Data.xlsx"". The sheet contains 12 columns with names such as Position, BU, job_id, date_posted, Status, Region, job_level, Gender, Country, Source, Department, and Recruitment Type. The table names associated with these columns are 'Recruitment Data$', 'Gender Details$', and 'Recruitment Data$'. The sheet provides information on various recruitment types, including the position, business unit, job ID, date posted, status, region, job level, gender, country, source, department, and recruitment type."
404,890Portal,Default,Recruitment Dashboard,Dashboard,Department wise Positions,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,11,"Position,BU,date_posted,Status,Region,# of Reqs,job_level,Gender,Country,Source,Department","'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$'","The sheet named ""Department wise Positions"" in the ""Recruitment Dashboard"" workbook provides information about various positions available in different departments of the company. The data includes details such as the position name, business unit, date when the position was posted, status of the position, region, number of positions available, job level, gender, country, source of the position and the department it belongs to. The data is sourced from an Excel file named ""Recruitment Data"" and the connection to the file is established using the ""excel-direct"" connection. The sheet contains a total of 11 columns and the table name for each column is specified as ""Recruitment Data$"" or ""Gender Details$""."
405,890Portal,Default,Recruitment Dashboard,Dashboard,Reqs vs  Applicants,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,15,"Position,BU,date_posted,Status,TTF,Region,Skill Set Category,# of Reqs,job_level,Gender,Skills,Country,# of Applicants,Source,Department","'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$'","The sheet named ""Reqs vs Applicants"" in the ""Recruitment Dashboard"" workbook displays data related to recruitment for various positions. The data includes information such as the position name, business unit, date posted, status, time to fill, region, skill set category, number of requisitions, job level, gender, skills required, country, number of applicants, source of application, and department. The data is sourced from an Excel file named ""Recruitment Data"" and is connected to Tableau using the ""excel-direct"" connection. The sheet contains 15 columns and the table name for each column is ""Recruitment Data$"" or ""Gender Details$"". The sheet provides insights into the recruitment process and helps in tracking the progress of filling vacancies."
406,890Portal,Default,Recruitment Dashboard,Dashboard,Experience wise Positions,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,12,"Position,BU,date_posted,Status,Region,job_level,Gender,Country,# of Applicants,Source,Experience (Yrs),Department","'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$','Recrutiment Data$'","The sheet ""Experience wise Positions"" in the ""Recruitment Dashboard"" workbook provides information on various positions available in the recruitment process. The data includes details such as the position name, business unit, date posted, status, region, job level, gender, country, number of applicants, source, experience in years, and department. The data is sourced from the ""Recruitment Data"" datasource, which is an Excel file named ""Recruitment Data.xlsx"" and connected using the ""excel-direct"" connection. The sheet contains 12 columns and the table name for each column is provided."
407,890Portal,Default,Recruitment Dashboard,Dashboard,1Status,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,13,"Position,Status,BU,date_posted,Status,Recruiter,Region,job_level,Gender,Country,Source,VizId,Department","'Recrutiment Data$',Viz,'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$',Viz,'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$',Viz,'Recrutiment Data$'","The sheet named ""1Status"" in the ""Recruitment Dashboard"" workbook provides data related to recruitment. The data is sourced from an Excel file named ""Recruitment Data.xlsx"" and the data source connection is ""excel-direct"". The sheet contains 13 columns with column names such as Position, Status, BU, date_posted, Recruiter, Region, job_level, Gender, Country, Source, VizId, and Department. The table names associated with the columns are 'Recruitment Data$', Viz, 'Gender Details$'. The sheet provides information about the recruitment status of various positions, their business unit, date posted, recruiter, region, job level, gender, country, and source. The data can be used to analyze recruitment trends and identify areas for improvement."
408,890Portal,Default,Recruitment Dashboard,Dashboard,Gender icon,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,12,"Position,BU,job_id,date_posted,Status,Region,job_level,Gender,Country,Source,gender,Department","'Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Gender Details$','Recrutiment Data$'","The sheet named ""Gender icon"" in the ""Recruitment Dashboard"" workbook provides information related to gender in the recruitment process. The data is sourced from the ""Recruitment Data"" datasource, which is an Excel file named ""Recruitment Data.xlsx"". The sheet contains 12 columns with the following names: Position, BU, job_id, date_posted, Status, Region, job_level, Gender, Country, Source, gender, and Department. The table names associated with these columns are 'Recruitment Data$', 'Gender Details$', and 'Gender Details$'. The sheet likely displays gender-related data in the form of icons or symbols to provide a quick visual representation of the gender distribution in the recruitment process."
409,890Portal,Default,Recruitment Dashboard,Dashboard,Application Received Source,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,11,"Position,BU,date_posted,Status,Region,appl_id,job_level,Gender,Country,Source,Department","'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$'","The sheet named ""Application Received Source"" is a part of the ""Recruitment Dashboard"" workbook in the ""Default"" project of the ""890Portal"" site. It contains data from the ""Recruitment Data"" datasource, which is sourced from the ""Recruitment Data.xlsx"" database through the ""excel-direct"" connection. The sheet has 11 columns, namely Position, BU, date_posted, Status, Region, appl_id, job_level, Gender, Country, Source, and Department. The data is sourced from multiple tables, including 'Recruitment Data$', 'Gender Details$'. The sheet likely provides information on the sources of job applications received by the company, along with various demographic and job-related details."
410,890Portal,Default,Recruitment Dashboard,Dashboard,Recruiting Funnel Movememts,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,15,"Position,# of Interviews,BU,# of Assessments,# of Hires,date_posted,Status,Region,job_level,Gender,Country,# of Applicants,Source,# of Offer,Department","'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$','Recrutiment Data$'","The sheet named ""Recruiting Funnel Movements"" is a dashboard in the ""Recruitment Dashboard"" workbook in the ""Default"" project on the ""890Portal"" site. The dashboard uses data from the ""Recruitment Data"" datasource, which is an Excel file named ""Recruitment Data.xlsx"" connected using the ""excel-direct"" connection. The sheet contains 15 columns with the following names: Position, # of Interviews, BU, # of Assessments, # of Hires, date_posted, Status, Region, job_level, Gender, Country, # of Applicants, Source, # of Offer, and Department. The data is sourced from multiple tables within the same Excel file. The sheet provides a visual representation of the recruitment funnel movements, including the number of applicants, interviews, assessments, offers, and hires by various dimensions such as position, business unit, region, and source. The sheet also includes a gender details table that provides a breakdown of the gender distribution among applicants, interviews, assessments, offers, and hires."
411,890Portal,Default,Recruitment Dashboard,Dashboard,Job Posting Trend - Filled,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,12,"Position,BU,date_posted,Status,Region,# of Reqs,date_started,job_level,Gender,Country,Source,Department","'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$'","The sheet named ""Job Posting Trend - Filled"" in the ""Recruitment Dashboard"" workbook provides data on job postings and their status over time. It includes information on the position, business unit, date posted, status, region, number of requisitions, date started, job level, gender, country, source, and department. The data is sourced from the ""Recruitment Data"" datasource, which is an Excel file named ""Recruitment Data.xlsx"". The sheet has 12 columns and the table name is ""Recruitment Data$"" for most columns, except for the ""Gender"" column which is sourced from a sheet named ""Gender Details$""."
412,890Portal,Default,Recruitment Dashboard,Dashboard,Time to fill,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,12,"Position,BU,date_posted,Status,date_requisition,Region,job_level,Gender,Country,Source,date_hired,Department","'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$','Recrutiment Data$'","The sheet named ""Time to fill"" in the ""Recruitment Dashboard"" workbook provides data related to the time taken to fill various positions in the recruitment process. The data is sourced from the ""Recruitment Data"" datasource, which is an Excel file named ""Recruitment Data.xlsx"". The sheet contains 12 columns, including information on the position, business unit, date posted, status, region, job level, gender, country, source, date hired, and department. The table name for the sheet is ""Recruitment Data$"" and ""Gender Details$"". Overall, the sheet provides insights into the recruitment process and helps track the time taken to fill positions."
413,890Portal,Default,Recruitment Dashboard,Dashboard,Total Reqs Cancelled,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,11,"Position,BU,date_posted,Status,Region,# of Reqs,job_level,Gender,Country,Source,Department","'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$'","The sheet named ""Total Reqs Cancelled"" in the ""Recruitment Dashboard"" workbook provides data on cancelled recruitment requests. The data is sourced from the ""Recruitment Data"" datasource, which is a Microsoft Excel file named ""Recruitment Data.xlsx"". The sheet contains 11 columns with the following names: Position, BU, date_posted, Status, Region, # of Reqs, job_level, Gender, Country, Source, and Department. The table name for each column is specified as either ""Recruitment Data$"" or ""Gender Details$"". The sheet provides information on the cancelled recruitment requests based on various factors such as position, business unit, date posted, region, job level, gender, country, source, and department."
414,890Portal,Default,Recruitment Dashboard,Dashboard,1Recruiter,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,13,"Position,Status,BU,date_posted,Status,Recruiter,Region,job_level,Gender,Country,Source,VizId,Department","'Recrutiment Data$',Viz,'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$',Viz,'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$',Viz,'Recrutiment Data$'","The sheet named ""1Recruiter"" in the ""Recruitment Dashboard"" workbook contains data related to recruitment. The data is sourced from the ""Recruitment Data"" datasource, which is an Excel file named ""Recruitment Data.xlsx"". The sheet contains 13 columns with names such as Position, Status, BU, date_posted, Recruiter, Region, job_level, Gender, Country, and Source. The table name associated with the sheet is a list of different values separated by commas, indicating that the data may be sourced from multiple tables within the Excel file. The sheet likely provides information on recruitment metrics such as job postings, applicant status, and demographic data."
415,890Portal,Default,Recruitment Dashboard,Dashboard,Total Reqs,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,11,"Position,BU,date_posted,Status,Region,# of Reqs,job_level,Gender,Country,Source,Department","'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$'","The sheet named ""Total Reqs"" in the ""Recruitment Dashboard"" workbook provides information on recruitment data. The data is sourced from an Excel file named ""Recruitment Data.xlsx"" and the connection to the file is established through the ""excel-direct"" database connection. The sheet contains 11 columns with the following names: Position, BU, date_posted, Status, Region, # of Reqs, job_level, Gender, Country, Source, and Department. The table name for each column is specified as 'Recruitment Data$' or 'Gender Details$'. The sheet provides a summary of the total number of recruitment requests for different positions, business units, regions, job levels, genders, countries, and sources."
416,890Portal,Default,Recruitment Dashboard,Dashboard,Recruiting Funnel,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,15,"Position,# of Interviews,BU,# of Assessments,# of Hires,date_posted,Status,Region,job_level,Gender,Country,# of Applicants,Source,# of Offer,Department","'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$','Recrutiment Data$'","The sheet named ""Recruiting Funnel"" in the ""Recruitment Dashboard"" workbook provides a visual representation of the recruitment process for a company. It includes data on various stages of the recruitment process such as the number of interviews, assessments, offers, and hires for different positions, business units, regions, job levels, and departments. The data is sourced from an Excel file named ""Recruitment Data"" and is connected to Tableau using the ""excel-direct"" connection. The sheet has a total of 15 columns, including position, number of interviews, business unit, number of assessments, number of hires, date posted, status, region, job level, gender, country, number of applicants, source, number of offers, and department. The table name for the data is ""Recruitment Data$"" and ""Gender Details$""."
417,890Portal,Default,Recruitment Dashboard,Dashboard,Total Reqs Filled,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,11,"Position,BU,date_posted,Status,Region,# of Reqs,job_level,Gender,Country,Source,Department","'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$'","The sheet named ""Total Reqs Filled"" in the ""Recruitment Dashboard"" workbook provides information on the recruitment data. The data is sourced from the ""Recruitment Data"" datasource, which is an Excel file named ""Recruitment Data.xlsx"". The sheet contains 11 columns, including Position, BU, date_posted, Status, Region, # of Reqs, job_level, Gender, Country, Source, and Department. The table name for each column is specified as either ""Recruitment Data$"" or ""Gender Details$"". The sheet provides information on the total number of positions filled, broken down by various categories such as region, job level, and source."
418,890Portal,Default,Recruitment Dashboard,Dashboard,Total Reqs Open,Recrutiment Data,Recrutiment Data.xlsx,excel-direct,11,"Position,BU,date_posted,Status,Region,# of Reqs,job_level,Gender,Country,Source,Department","'Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Recrutiment Data$','Gender Details$','Recrutiment Data$'","The sheet named ""Total Reqs Open"" in the ""Recruitment Dashboard"" workbook provides information on open job positions in a company. The data includes details such as the position name, business unit, date posted, status, region, number of open positions, job level, gender, country, source, and department. The data is sourced from the ""Recruitment Data"" datasource, which is an Excel file named ""Recruitment Data.xlsx"". The sheet contains 11 columns and the table name for each column is provided."
